URL,sku,name,attribute_set,type,categories,description,short_description,price,qty,is_in_stock,manage_stock,use_config_manage_stock,status,visibility,weight,tax_class_id,image_link,image,thumbnail,small_image,manufacturer,country_of_manufacture,sidewall,special_price,tyre_width,tyre_height,tyre_rim_size,tyre_load,tyre_speed,tyre_type,year_of_manufacture,type_is_clearance,buy_3_get_1_Free,tyre_run_flat,extra_saving_column,cash_back
https://www.pitstoparabia.com/en/ecomile-33433,151H04L20516SKD305Q-2022,EcoMile SKD305 ,Default,Simple,Commercial Tyres,SKU: 151H04L20516SKD305Q-2022 EcoMile SKD305 by Eternity. Tyre Size:  205/None R16C,EcoMile SKD305 ,349.24,500,1,1,1,1,4,1,Taxable Goods,https://www.pitstoparabia.com/media/catalog/product/cache/1/image/362x336/9df78eab33525d08d6e5fb8d27136e95/e/c/ecomile_2_1_1.jpg,ecomile_2_1_1.jpg,ecomile_2_1_1.jpg,ecomile_2_1_1.jpg,Eternity,China,Black Wall,"
298.49 ",205,None,R16C,110/108,Q,Commercial,2022,15%Off,no,0,Save EXTRA  100 AED  on Tyres when you fit at Select Installers,
https://www.pitstoparabia.com/en/ro-ct8-roa1200040098-32936,Ro-1288-2022,Roadian CT8 ,Default,Simple,Commercial Tyres,SKU: Ro-1288-2022 Roadian CT8 by Roadstone. Tyre Size:  205/None R16C,Roadian CT8 ,391.07,500,1,1,1,1,4,1,Taxable Goods,https://www.pitstoparabia.com/media/catalog/product/cache/1/image/362x336/9df78eab33525d08d6e5fb8d27136e95/r/o/ro_ct8_3_1_1.png,ro_ct8_3_1_1.png,ro_ct8_3_1_1.png,ro_ct8_3_1_1.png,Roadstone,South Korea,Black Wall,"
346.08 ",205,None,R16C,110/108,S,Commercial,2022,12%Off,no,0,,
https://www.pitstoparabia.com/en/ro-ct8-roa1200036723-27367,NE-1714-2021,Roadian CT8 ,Default,Simple,Commercial Tyres,SKU: NE-1714-2021 Roadian CT8 by Nexen. Tyre Size:  205/None R16C,Roadian CT8 ,379.33,500,1,1,1,1,4,1,Taxable Goods,https://www.pitstoparabia.com/media/catalog/product/cache/1/image/362x336/9df78eab33525d08d6e5fb8d27136e95/r/o/ro_ct8_1_2_1_1_3.png,ro_ct8_1_2_1_1_3.png,ro_ct8_1_2_1_1_3.png,ro_ct8_1_2_1_1_3.png,Nexen,South Korea,Black Wall,"
329.86 ",205,None,R16C,110/108,S,Commercial,2021,13%Off,no,0,Save EXTRA  100 AED  on Tyres when you fit at Select Installers,
https://www.pitstoparabia.com/en/kc2000-11-32911,OT-1200044534-2022,MK 2000 ,Default,Simple,Commercial Tyres,SKU: OT-1200044534-2022 MK 2000 by Otani. Tyre Size:  205/None R16C,MK 2000 ,360.01,500,1,1,1,1,4,1,Taxable Goods,https://www.pitstoparabia.com/media/catalog/product/cache/1/image/362x336/9df78eab33525d08d6e5fb8d27136e95/m/k/mk2000_2_1_1_1.jpg,mk2000_2_1_1_1.jpg,mk2000_2_1_1_1.jpg,mk2000_2_1_1_1.jpg,Otani,Thailand,Black Wall,"
315.80 ",205,None,R16C,110/108,S,Commercial,2022,12%Off,no,0,,
